userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
Cody|5.0|0|0|0|0|5.0|0|0|0|0|4.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Holly|0|0|5.0|0|0|1.0|0|5.0|0|0|0|0|0|5.0|5.0|0|0|1.0|5.0|0|0|0|5.0|5.0|2.0|0|5.0|4.0|5.0|5.0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0
Gary Hartworth|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lynn|5.0|5.0|0|0|0|3.0|5.0|5.0|0|0|0|0|1.0|0|0|0|5.0|0|0|3.0|0|1.0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kenneth R,. Shaffer|0|3.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jason C Park|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John|4.0|5.0|2.0|5.0|5.0|0|1.0|1.0|2.0|5.0|4.0|4.0|0|5.0|5.0|1.0|0|5.0|0|0|5.0|4.0|2.0|2.0|3.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|5.0|5.0|0|0|0|5.0|0|0
Lindsey|5.0|0|4.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|4.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael A~~~~|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
vuitre_viejo|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|3.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Catherine Card|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|5.0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amelia|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Hollie|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0
peterbit|0|0|5.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
art mills|5.0|0|0|0|1.0|0|3.0|0|0|5.0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Strategos|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
joseph|4.0|0|5.0|4.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Toni|0|5.0|0|0|0|0|0|0|5.0|0|0|5.0|1.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0
Tony|3.0|0|0|5.0|3.0|0|0|0|0|5.0|0|0|0|0|0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|4.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0
Josh|0|0|5.0|5.0|1.0|0|5.0|5.0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|1.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Samara|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cristina|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Laurie|0|0|0|0|0|0|0|0|0|0|0|5.0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kevin|4.0|0|2.0|5.0|5.0|5.0|3.0|0|5.0|5.0|4.0|5.0|0|5.0|0|4.0|0|5.0|0|0|0|3.0|0|1.0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|4.0|0|0|0|0|0|0|0|1.0|0|0
Travis|0|0|0|0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|2.0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Justin LeCheminant|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kaitlin|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Elizabeth|4.0|0|5.0|0|0|0|0|0|0|5.0|5.0|0|0|4.0|0|0|0|0|0|0|0|1.0|3.0|3.0|1.0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0
Valerie|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|3.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Patrick|0|4.0|3.0|4.0|0|0|5.0|0|1.0|4.0|3.0|4.0|0|3.0|0|0|0|0|4.0|0|0|0|0|0|0|0|4.0|0|0|0|4.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0
Kurt|0|0|1.0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|3.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dino458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0
B. Johnson|0|0|5.0|0|0|4.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sam|0|0|0|0|4.0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Mitchell|0|0|0|0|0|0|5.0|5.0|0|0|0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dabcpa|0|0|0|0|0|5.0|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Reviewer99|0|0|0|0|1.0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeff|5.0|0|3.0|4.0|3.0|1.0|0|0|5.0|4.0|2.0|0|0|0|0|2.0|0|2.0|5.0|0|0|3.0|4.0|1.0|2.0|0|0|0|0|0|0|3.0|1.0|0|0|0|3.0|0|1.0|4.0|0|0|0|0|0|0|0|0
Ken Bruce Jr|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Charles L. Woolweaver|0|0|5.0|5.0|0|5.0|5.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Avid Reader|5.0|5.0|5.0|3.0|5.0|2.0|5.0|0|0|0|0|0|0|0|0|1.0|4.0|5.0|5.0|2.0|5.0|0|3.0|3.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
prisrob|0|0|0|0|0|5.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Keith C.|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0
Missy|0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|5.0|3.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anonymous|5.0|0|0|0|1.0|1.0|1.0|5.0|1.0|5.0|4.0|5.0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0
Amanda S.|0|0|0|0|0|0|0|3.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Timothy W.|0|0|5.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rennie Woodhouse|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sam's-Review|0|0|0|0|0|5.0|5.0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0
Alex|0|5.0|0|0|1.0|1.0|0|5.0|5.0|0|3.0|0|0|1.0|5.0|1.0|5.0|3.0|0|0|0|2.0|0|0|2.0|5.0|0|3.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|4.0|0|0|1.0|0|0
Aaron and Maddison Bayer|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D. Roberts|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
richard|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
HaleighElise|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tiffany|5.0|5.0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
HMS Warspite|0|0|5.0|0|4.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James S|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0
Brandon James|0|0|5.0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0
Silver|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|2.0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|1.0|0|0|0|0|0|0|0
Digital Dreamer|0|0|0|0|0|0|0|4.0|0|5.0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|4.0|0|0|0|0
Debbie Cummings|0|5.0|0|0|0|0|5.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sunny|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|3.0|0|5.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RYAN DALLE-TEZZE|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|5.0|4.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|4.0|0|4.0|0|5.0|0|0|0|0|4.0|0|0|0|0
Hannah|5.0|0|0|0|5.0|0|0|5.0|0|5.0|5.0|0|0|1.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joseph Domingoes|0|0|0|0|0|0|0|3.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephen Waller|5.0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tammy J|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|4.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
G. W. lewis|0|5.0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
lorraine black|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
David Taylor|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jason N.|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Andy|4.0|0|0|0|0|5.0|0|0|1.0|0|0|5.0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|1.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Paco|0|0|0|0|0|0|0|5.0|0|0|3.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0
snow47|0|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Katie|5.0|0|0|0|1.0|0|0|0|0|0|0|5.0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0
Bob Smith|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mike S.|5.0|0|5.0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AlchemystAZ|3.0|3.0|0|0|0|0|0|0|0|0|0|5.0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ghost Master|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Loftev1|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Timothy Flores|4.0|0|0|0|5.0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ryan|4.0|0|0|0|0|0|0|1.0|5.0|0|2.0|3.0|0|5.0|0|4.0|5.0|5.0|5.0|2.0|0|0|0|0|0|0|0|0|0|0|0|4.0|5.0|0|5.0|0|0|0|0|0|0|4.0|0|0|0|0|0|0
Q|0|0|0|0|2.0|0|5.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0
John H.|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sam|5.0|0|0|5.0|4.0|0|0|0|5.0|0|5.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|5.0|0|0|0|0|0|0|0|5.0|4.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0
Conan|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amazon Customer|5.0|1.0|1.0|5.0|1.0|1.0|1.0|2.0|2.0|1.0|1.0|2.0|1.0|1.0|1.0|1.0|1.0|5.0|3.0|1.0|2.0|5.0|5.0|5.0|3.0|3.0|1.0|1.0|5.0|5.0|1.0|5.0|5.0|1.0|5.0|5.0|5.0|5.0|1.0|4.0|1.0|2.0|5.0|1.0|5.0|1.0|5.0|0
Miguel|5.0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|5.0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S. Bach|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|5.0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
book lover|0|0|0|0|3.0|0|0|0|0|0|2.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Fred J Cannon|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chris R|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0
Mike E. Walsh Jr.|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0
Michelle hickman|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|5.0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|5.0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0
Somebody|0|0|0|5.0|0|0|0|5.0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
V. K. Manglaveras|0|5.0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steve K.|0|0|0|0|1.0|0|0|3.0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Paula|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John S.|5.0|0|0|0|5.0|3.0|0|0|0|0|0|5.0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|2.0|0|0|0|0|0|0|0|0|0|0|0
David McKenzie|0|0|5.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
K. A. Williams|0|0|5.0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joan's opinion|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
paul|0|0|0|0|0|0|5.0|4.0|0|0|0|4.0|0|0|0|0|0|5.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kate|3.0|0|0|5.0|0|0|0|0|5.0|1.0|0|5.0|0|0|5.0|0|0|0|0|1.0|0|0|0|0|0|5.0|0|0|2.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|0|0|0
Thomas J. Mcdonald|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Allie H|0|0|0|5.0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy customer|4.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ollie m cline|0|0|5.0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|4.0|0|0|0|0|0|4.0|0|4.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0
Travis M.|0|0|0|0|4.0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|5.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
W. Byron|0|0|0|0|4.0|0|0|0|1.0|0|0|0|0|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0
Golden Rj|0|0|0|0|0|0|0|0|5.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|4.0|0|0|0|0|0|0|0|0
MAB|0|0|3.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|3.0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Star|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0
Carl Schultz|0|3.0|3.0|0|3.0|5.0|3.0|0|3.0|3.0|4.0|2.0|0|5.0|4.0|0|0|0|0|4.0|4.0|0|2.0|0|0|3.0|5.0|0|0|0|4.0|0|0|5.0|3.0|0|0|0|2.0|3.0|0|3.0|0|3.0|0|3.0|0|0
Michelle|5.0|5.0|5.0|5.0|1.0|4.0|0|4.0|0|5.0|0|5.0|0|1.0|0|2.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|5.0|5.0|0|0|0|0|5.0|0|0|3.0|0|4.0|4.0|0|0|2.0|0|0|0
William Green|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4.0|0|5.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeffrey|5.0|0|0|0|0|0|4.0|0|0|0|0|0|0|0|0|0|0|5.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
