userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
lorraine black|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
David Taylor|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jason N.|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Andy|1.0|0|0|0|0|1.0|0|0|1.0|0|0|1.0|1.0|0|0.974193548387|0|0|0|0|0|0|0|0|0|1.0|0.973684210526|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Paco|0|0|0|0|0|0|0|1.0|0|0|0.986111111111|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0
snow47|0|0|0|0|0.92|0|0|0|0|0|0.971014492754|0|0|0|0|0|0|0.981818181818|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Katie|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Bob Smith|0.666666666667|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0.894736842105|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mike S.|1.0|0|0.6|0|0|0|0|0.975535168196|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AlchemystAZ|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ghost Master|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Loftev1|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.988023952096|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Timothy Flores|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ryan|1.0|0|0|0|0|0|0|1.0|1.0|0|1.0|1.0|0|1.0|0|1.0|0.906976744186|1.0|1.0|0.938144329897|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Q|0|0|0|0|0.98|0|0.888888888889|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
John H.|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.948275862069|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sam|1.0|0|0|1.0|1.0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Conan|0|0|0|0|0|0|0|0.991071428571|0|0|0|0|0|1.0|0|0|0|0.979797979798|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amazon Customer|0.75|1.0|1.0|1.0|0.973684210526|1.0|0.6|1.0|0.979899497487|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.948717948718|1.0|1.0|1.0|0.333333333333|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|1.0|0.966666666667|1.0|0
Miguel|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
S. Bach|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
book lover|0|0|0|0|0.955555555556|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.947368421053|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Fred J Cannon|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Chris R|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Mike E. Walsh Jr.|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0
Michelle hickman|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0
Somebody|0|0|0|1.0|0|0|0|0.951219512195|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
V. K. Manglaveras|0|0.980582524272|0|0|0|0|0|0|0|0.975903614458|0|0|0|0|0|0|0|0|0|0|0|0.973063973064|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steve K.|0|0|0|0|0.948051948052|0|0|0.965811965812|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Paula|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
John S.|1.0|0|0|0|1.0|0.947368421053|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
David McKenzie|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
K. A. Williams|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joan's opinion|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.866666666667|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
paul|0|0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kate|1.0|0|0|1.0|0|0|0|0|1.0|1.0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
Thomas J. Mcdonald|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Allie H|0|0|0|1.0|0.98347107438|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
happy customer|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ollie m cline|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Travis M.|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
W. Byron|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Golden Rj|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.777777777778|0|0|0|0|0|0|0|0
MAB|0|0|0.888888888889|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Star|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Carl Schultz|0|0.973003374578|0.974176888315|0|0.952299829642|0.967611336032|0.971236816874|0|0.956345998383|0.972366148532|0.97256097561|0.951638065523|0|0.967897271268|0.988785046729|0|0|0|0|0.941784037559|0.988909426987|0|0.968253968254|0|0|0.954802259887|0.96303142329|0|0|0|0.982905982906|0|0|0.974468085106|0.982456140351|0|0|0|0.92523364486|0.971305595409|0|0.956386292835|0|0.931034482759|0|0.988668555241|0|0
Michelle|1.0|1.0|1.0|1.0|0.955056179775|1.0|0|1.0|0|1.0|0|1.0|0|1.0|0|0.958333333333|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0
William Green|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeffrey|1.0|0|0|0|0|0|0.932432432432|0|0|0|0|0|0|0|0|0|0|0.987654320988|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carlos|1.0|0|1.0|1.0|0|1.0|0|0|0|0|0.958333333333|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
KarToon12|0|0|0.963993453355|0|0|1.0|0|0|0.989911727617|0|0.984832069339|0|0|0|0.983333333333|0|0|0|0|0.974965229485|0|0|0|0|0|0|0|0|0|0|0|0|0|0.974683544304|0|0|0|0|0|0|0|0|0.977933801404|0|0|0|0|0
Robert Hearn SR|0|0|1.0|0|1.0|1.0|1.0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0
moviefan|0|0|0|0|0.972972972973|0.961538461538|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.75|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Brittney|1.0|0|0|0|0|0|0.986206896552|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
W. bowman|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Wathan48|0|0|0|0|0|0.991967871486|0|0.982608695652|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
Enrico F Consiglio|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Mick|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.994252873563|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Todd M.|1.0|0|0|0|0.989847715736|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.990950226244|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Public Voice|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James Y.|0|0|0|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
TurtleBear|0|0|0|0|0|0|0|0|0|0|0.971014492754|0|0|0|0|0|0|0|0|0|0.859649122807|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.929824561404|0|0|0|0|0|0|0|0
Wayne Klein|0|0|0|0|0|0|0|0|0|0|0.971428571429|0.985472154964|0|0|0|0|0|0|0.985865724382|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cataleya|0|0|0|0|0|0|0|1.0|0|1.0|0|0.866666666667|0|0|0|0|0|0.666666666667|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alice|0|1.0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jessica C.|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tina|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0.970149253731|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Russell Consdorf|0|0|0.777777777778|0.857142857143|0|0|0|0|0|0|0.8|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Keith Brown|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9375|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
scott r kindelsperger|0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Paul Allaer|0|0|0|0|0.941358024691|0.956435643564|0.944315545244|0.940476190476|0.945454545455|0|0|0|0|0.966183574879|0|0|0|0|0|0|0.938628158845|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.968531468531|0|0|0.95041322314|0|0|0|0.962886597938|0|0
George|1.0|0|1.0|0|1.0|0|1.0|1.0|1.0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rick|1.0|0|1.0|1.0|1.0|0.957446808511|1.0|0.978947368421|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0.75|0|0|0|0|0|0|0|0|0|0|0
Rich|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dean|0|0|0|0|0|0|0|0|0.904761904762|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
lou  scrobogna|0|0|0.976470588235|0|0|0.935483870968|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
angela|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Simplegirl40|0|0|0|0|0|0|0|0|0|0.972222222222|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Walter|1.0|0|0|0|0|0|0|0|0|0|0.98275862069|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brittany|0|0|0|0|0|0|0|1.0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.0|0|1.0|0|0.943661971831|1.0|0|0|1.0|0|0|0|1.0|0|0.5|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Glitter|0.913043478261|0|0|0|0|0|0|0|0|0|0|0.959595959596|0|0|0|0|0|0|0|0|0|0|0.833333333333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
james|1.0|0|1.0|0|0|0|1.0|0|0.984848484848|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.942857142857|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sarah henderson|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0
Rockmother|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Scott Brown|1.0|0|0|0|1.0|0.972602739726|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
biglu|1.0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Felix|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
shop101|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.917808219178|0|0|0|0|0|0|0|0|0|0|0
M D Morgan|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Storm|0|0|0|0|0|0|0|0.714285714286|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J|1.0|0|0|0|0|1.0|0|0.5|1.0|0|1.0|1.0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.944444444444|0|0|0|0|0
Lonnie L Strum|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Monica|0.666666666667|1.0|1.0|1.0|0|0|1.0|0|0|1.0|0|0|0|1.0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0.916666666667|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
carolyn o.|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
victor williams|0|0|0.5|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RH24|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ChewLing|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Teresa A|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
O. Karayoff|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.945945945946|0|0.984848484848|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rosendo Sanchez|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Robert W. Hammer|0|0|0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
rockergirl15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
todd|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
William F. Nicholson III|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JAZMYNE_13|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kimberly|0|1.0|0.9|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0
Nik|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
liz|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kelly Groce|0|0|0|0|0.986979166667|0|0|0|0.984984984985|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.985111662531|0|0|0|0|0.993993993994|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Realalien|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CalFetts|0|0|1.0|0|0|0|0|0|0|0|0.909090909091|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Grod|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anthony L. Wallace|0|0|0|0|0|0|0|0.990171990172|0|0|0|0.982412060302|0|0|0.989130434783|0|0|0.994071146245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9941089838|0|0|0|0|0|0|0|0|0|0
Barry H. Ballard|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
simplyforyou|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
