userId|John Wick|Dunkirk|Star Wars: The Last Jedi (With Bonus Content)|Kong: Skull Island|Blade Runner 2049|Guardians of the Galaxy Vol. 2 (Theatrical)|Get Out|Alien: Covenant|Spider-Man: Homecoming|Split|Kingsman: The Golden Circle|Transformers: The Last Knight|Baby Driver|Baywatch|The Mummy (2017)|The Shack|Wonder Woman|The Shape of Water|The Boss Baby|Fifty Shades Darker (Unrated Version)|Murder on the Orient Express|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|The LEGO Batman Movie|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|A Dog's Purpose|War for the Planet of the Apes|The Emoji Movie|Girls Trip|Darkest Hour|Jumanji: Welcome To The Jungle|Daddy's Home 2|Justice League|A Bad Moms Christmas|Annabelle Creation|Captain Underpants: The First Epic Movie|Despicable Me 3|Thor: Ragnarok (Theatrical Version)|Happy Death Day|Pitch Perfect 3|Cars 3 (Theatrical)|Wonder|The LEGO NINJAGO Movie|The Post|Coco (Theatrical Version)|Ferdinand |The Greatest Showman|﻿"Title"
Paul Allaer|0|0|0.945454545455|0.944315545244|0|0|0.940476190476|0|0|0|0|0|0.966183574879|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.938628158845|0|0|0|0.968531468531|0|0|0|0|0.95041322314|0|0|0|0|0.962886597938|0|0|0|0
George|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rick|1.0|0.957446808511|1.0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0.75|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Corey|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jay|0|1.0|0|0|0|0.833333333333|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
RC|1.0|0.945945945946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
RJ|1.0|0|1.0|0|0|0|0|0|0|0|0.984496124031|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
james|1.0|0|0.984848484848|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.942857142857|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
Tim - Michigan|0|0|0|0|0|1.0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ROCKYMTNMALE|0|0|0|0.777777777778|0.875|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Erin|0|0|0|0|0|0|0|0.951219512195|0|0|0.96875|1.0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Eric|0|1.0|1.0|0|0.96875|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.9375|0|0|0.986666666667|0|0|0|1.0|0|0|0|0.987012987013|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
G.V. Rossi|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0.964285714286|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C W|0|0|0|0|0|0|0|0.951219512195|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Oleson|0|0|0|0.971563981043|0|0|0|0|0.996168582375|0.977049180328|0|0|0.979104477612|0.97641509434|0|0|0|0.988077496274|0|0|0|0.961956521739|0.985130111524|0|0|0|0|0|0.955696202532|0.975384615385|0.974729241877|0|0|0.983805668016|0|0|0|0|0.968503937008|0|0.994845360825|0|0|0|0|0|0|0
Jean|0|0|0|0|0.984732824427|0|0|0|0|0|0|0|0|0.949367088608|0|0|0|0|1.0|0.987951807229|0|0.979797979798|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mike G|0|0|1.0|0|0|0.333333333333|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Forrest W. Merchant|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Brian Penning|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JB McCollum|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
biglu|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Allen|0|0|0.980582524272|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James P. McDonald|0|0|0|0.868656716418|0.912310286678|0.785907859079|0|0.907172995781|0.72|0|0|0|0|0|0|0|0|0|0|0|0.852140077821|0.914691943128|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
EMQ|0|0|0|1.0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Tony|0.875|0|0|0|0.945578231293|0|0|0|0|0|0|0.974358974359|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Jeremy|1.0|0|0|1.0|0|0|0|1.0|1.0|0|1.0|0.933333333333|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
CGI is the &#34;new&#34; lazy|0|0|0|0.959183673469|0|0.965065502183|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.964601769912|0|0|0|0|0|0|0|0.963800904977|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jay B. Lane|0|0|0|0|0.945701357466|0.964989059081|0.956639566396|0|0.965217391304|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.964912280702|0|0|0|0|0|0|0|0.93567251462|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Beth|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0.909090909091|0.833333333333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carol|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0.9|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Emily R|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.924528301887|0.978260869565|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
amy|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mark|1.0|0|0.953314659197|1.0|1.0|1.0|0|0|1.0|0.846153846154|1.0|0.984375|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0.981900452489|0|0|0|0|0|0
Mars|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M D Morgan|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dansedufeu|0|0|0.935483870968|0|0.878787878788|0|0|0|0|0|0.932584269663|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.972602739726|0|0|0|0|0|0|0|0|0|0
david Michael Volz|0|0|0|0|0|0.866666666667|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.944444444444|0|0|0|0|0
Monica|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.916666666667|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jake|0|0|0|0|0|0|0|0|0.984126984127|0|0|0|1.0|0|0|0.988439306358|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Kevin C|0|0.974522292994|0|1.0|0|0|0|0.981651376147|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ChewLing|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
peter f.j.|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Keith LeBlanc|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rockin' Rik|0|0.978378378378|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Big Daddy|1.0|0|0|0|0|0|0|0.942857142857|0.991525423729|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
European living in Los Angeles|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.925925925926|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SK|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
D-man|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CLAUDE H BARRON JR|0|0|0|1.0|0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Greg|1.0|0|0.984771573604|0|0|0.897435897436|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.944444444444|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
Douglas|0.929824561404|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kimberly|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0.5|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Nik|0|0|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Lee|0|0|0|0|0|0|0.966666666667|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kelly Groce|0|0|0.984984984985|0|0.986979166667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.985111662531|0|0|0.993993993994|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Miranda C Seymour|0|0.947826086957|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael A. Kleen|0|0|0|0.95841995842|0|0|0.96996996997|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.954887218045|0|0|0|0|0|0|0|0|0|0|0|0|0
Crystal|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anthony L. Wallace|0|0|0|0|0|0|0.990171990172|0.994071146245|0|0.982412060302|0|0|0|0|0|0|0|0|0|0|0|0|0.989130434783|0|0|0|0|0|0|0|0|0|0|0|0.9941089838|0|0|0|0|0|0|0|0|0|0|0|0|0
rbmusicman/and/movie-fan'|0|0.982978723404|0|0.977064220183|0|0.97667638484|0|0|0|0.976119402985|0|0|0.989189189189|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.984|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steve|1.0|1.0|0.851851851852|0|1.0|0|0|0.714285714286|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0.953488372093|0|0|0|0|0|0|0|0|0|0
jeff|1.0|1.0|0|1.0|1.0|0|1.0|0|1.0|1.0|0|1.0|0|1.0|0|0|0|1.0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0
Donna|1.0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lobstah|0.714285714286|0|0|0|0|0|0|0|0.882352941176|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephen P. Graf|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
jthetex|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
M&amp;M|0|0|0|0|0|0|0|0|0|0|0|0|0|0.853658536585|0|0|0|0|0|0|0|0.939393939394|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0
Tyler|0|0|0|1.0|0|0|0|0|0.95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bill|0.974025974026|1.0|0|0|0|0|1.0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0.818181818182|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amber Terry|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Catherine|0|0|0|0.897435897436|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kitty|1.0|0|0|1.0|0|0|1.0|0|1.0|1.0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nashoba Losa|0|0|0|0|0.947368421053|1.0|0|0|0|0|0|0|0|0|0.944444444444|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
TJ|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Customer|1.0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AJ|1.0|0|0.952941176471|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.931034482759|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
None of Your Business|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.982300884956|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Al|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0.954022988506|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JT|1.0|0|0|0.975903614458|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JR|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sharon|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JSF|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Inquisitive Guereza|0|0.987421383648|0|0|0|0.984615384615|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0.959016393443|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0
Michelle|0|1.0|0|0|0.955056179775|0|1.0|0|0|0|0|0.958333333333|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|0|0
R. Coats|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.952380952381|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
scoot|0|0|0.975903614458|1.0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
U.N. S.|0|0|0|0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Michael Kim|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
LynnW.|0|0|0|0|0.961538461538|0|0|0|0|0|0|0|0|0|0.8|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CEB|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
By CJs Pirate|0|1.0|0|0.926829268293|0|0.967741935484|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anita|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.974358974359|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
OlyNomad|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
True-Review|0|0|0|0|0|0|0|1.0|0|0|0|0.92|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.971014492754|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R|0|0|0|0|0|0|0|0.968660968661|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Smith|0|0|0|0.951219512195|0.971326164875|0|0|0.983606557377|0|0|1.0|0|0|0|0|0|0.973684210526|0|0|0|0|0|0|0|0|0|0.981735159817|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Richard|0|1.0|0.987577639752|0|0|1.0|1.0|0.9375|0|1.0|0|0|0|0|0|0|0|0|0|0|0.978723404255|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Batman|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.959183673469|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Matt|1.0|0|0|0|0|0.983333333333|1.0|0|0|0|0.818181818182|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ian|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0.984251968504|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Randy|0|0|0|1.0|0|0|0|0|0.967213114754|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James S.|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jackie|0|0|0|0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|0|0|0.940298507463|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ServantofGod|0|0|1.0|0|0.983050847458|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
M. Hines|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
sara|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
William Schoebel|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0.818181818182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ana|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.939393939394|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Endevour32|0|0|0|1.0|0|0.777777777778|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Cook & Collector|0|0|0|0|0.982142857143|0|0|0|0.948717948718|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bb|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
B+|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0.882352941176|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
K &amp; Q Marcus|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.954545454545|0|0|0|0|0
Sunshine|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jean-Marc Berne|0|0|0|0|0|0.916666666667|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
